date,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,ozone,dust,uv_index,temperature_2m_mean,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,cough,asthma
2023-01-29,54.92083333333333,78.63333333333334,1226.7083333333333,27.079166666666666,96.625,0.25,1.1458333333333333,12.4,0.0,8.4,62,79.0,19.0
2023-01-30,55.65,79.71666666666667,1313.7083333333333,28.25,101.16666666666667,0.25,0.9791666666666666,13.2,0.0,11.0,64,79.0,19.0
2023-01-31,43.09166666666667,61.7875,1230.7916666666667,26.541666666666668,93.66666666666667,0.0,1.1833333333333333,14.4,0.0,14.3,45,79.0,19.0
2023-02-01,42.30833333333333,60.99583333333334,1114.25,26.412499999999998,85.79166666666667,0.6666666666666666,1.23125,13.4,0.0,12.5,59,79.0,19.0
2023-02-02,49.949999999999996,71.60833333333333,1346.7083333333333,33.1625,82.79166666666667,0.0,1.10625,12.3,0.0,10.3,65,79.0,19.0
2023-02-03,46.49583333333334,66.55,1214.125,28.204166666666666,90.95833333333333,0.0,1.0833333333333333,12.7,0.0,8.0,72,79.0,19.0
2023-02-04,51.03333333333333,73.06666666666666,1137.0,24.616666666666664,105.625,0.25,1.0770833333333332,13.3,0.1,10.7,71,79.0,19.0
2023-02-05,52.90833333333333,75.74583333333334,1034.0833333333333,17.5125,117.375,0.5,0.6333333333333333,13.4,0.0,6.7,72,90.0,15.0
2023-02-06,63.074999999999996,90.39583333333333,931.2083333333334,10.754166666666668,137.79166666666666,1.0833333333333333,0.6708333333333334,12.7,0.0,11.6,74,90.0,15.0
2023-02-07,49.28333333333333,70.72916666666667,680.125,9.666666666666666,131.29166666666666,1.1666666666666667,1.14375,12.4,0.1,14.1,72,90.0,15.0
2023-02-08,45.824999999999996,66.34583333333333,729.4583333333334,14.15,106.33333333333333,2.875,1.1541666666666666,12.4,0.0,12.3,71,90.0,15.0
2023-02-09,48.40416666666667,69.925,755.9166666666666,16.429166666666667,99.95833333333333,2.9166666666666665,0.7166666666666667,12.0,0.1,10.1,75,90.0,15.0
2023-02-10,44.30416666666667,63.70416666666667,895.0416666666666,18.583333333333332,100.625,1.375,1.2041666666666666,12.3,0.0,12.8,75,90.0,15.0
2023-02-11,36.324999999999996,53.666666666666664,786.7083333333334,17.333333333333332,99.33333333333333,4.958333333333333,1.3604166666666666,14.5,0.0,15.5,58,90.0,15.0
2023-02-12,31.545833333333334,46.300000000000004,591.375,12.454166666666666,99.25,4.375,1.2916666666666667,12.6,0.0,14.2,67,86.0,21.0
2023-02-13,38.675000000000004,55.89166666666667,558.8333333333334,11.266666666666666,100.5,2.9166666666666665,1.3125,12.3,0.0,7.3,62,86.0,21.0
2023-02-14,39.454166666666666,56.5875,519.5833333333334,9.320833333333333,107.41666666666667,1.4583333333333333,1.2145833333333333,11.7,0.0,11.1,70,86.0,21.0
2023-02-15,43.2125,61.75416666666667,573.0416666666666,8.416666666666666,112.33333333333333,0.75,1.21875,13.3,0.0,12.7,68,86.0,21.0
2023-02-16,41.270833333333336,59.01666666666667,528.0,5.979166666666667,117.33333333333333,0.25,1.1395833333333334,15.2,0.0,10.5,59,86.0,21.0
2023-02-17,43.17916666666667,61.69166666666666,513.5416666666666,5.55,119.08333333333333,0.25,1.3020833333333333,16.4,0.0,10.3,55,86.0,21.0
2023-02-18,39.920833333333334,57.0875,547.5,9.754166666666666,114.70833333333333,0.25,1.3791666666666667,16.2,0.0,11.8,55,86.0,21.0
2023-02-19,43.87083333333334,62.675000000000004,725.9583333333334,13.379166666666668,114.625,0.25,1.2625,16.7,0.0,13.0,56,89.0,23.0
2023-02-20,43.75,62.520833333333336,766.0833333333334,12.420833333333334,127.33333333333333,0.2916666666666667,0.9145833333333333,15.6,0.0,10.4,68,89.0,23.0
2023-02-21,45.112500000000004,64.64166666666667,814.5833333333334,14.549999999999999,126.54166666666667,0.8333333333333334,1.1479166666666667,15.5,0.0,14.3,72,89.0,23.0
2023-02-22,38.93333333333333,56.19583333333333,802.75,17.691666666666666,109.54166666666667,1.7916666666666667,1.3104166666666666,15.4,1.1,12.1,66,89.0,23.0
2023-02-23,34.0875,49.145833333333336,696.7083333333334,19.125,99.16666666666667,1.6666666666666667,1.5604166666666666,16.1,0.0,16.2,62,89.0,23.0
2023-02-24,37.204166666666666,53.34166666666667,739.125,19.758333333333333,97.41666666666667,0.5,1.4854166666666666,15.1,0.0,10.8,68,89.0,23.0
2023-02-25,45.025,64.55,713.2083333333334,18.045833333333334,107.66666666666667,0.7083333333333334,1.3583333333333334,13.5,0.6,8.6,80,89.0,23.0
2023-02-26,54.862500000000004,78.66250000000001,665.5416666666666,15.0625,122.75,1.1666666666666667,0.9916666666666667,11.6,3.0,11.8,86,90.0,20.0
2023-02-27,45.68333333333334,65.38333333333334,667.625,17.25,104.70833333333333,0.375,1.0250000000000001,12.5,5.6,10.8,80,90.0,20.0
2023-02-28,44.17916666666667,63.51666666666667,630.0833333333334,16.4875,106.83333333333333,1.8333333333333333,1.2833333333333334,14.0,0.1,10.5,73,90.0,20.0
2023-03-01,44.9,64.5,663.7916666666666,18.408333333333335,92.83333333333333,1.7916666666666667,1.4583333333333333,15.1,0.2,11.7,67,90.0,20.0
2023-03-02,43.94583333333333,63.36666666666667,729.7083333333334,21.78333333333333,93.08333333333333,2.4166666666666665,1.4124999999999999,14.4,1.1,11.2,71,90.0,20.0
2023-03-03,44.112500000000004,63.425000000000004,648.3333333333334,16.858333333333334,103.33333333333333,1.4166666666666667,1.5458333333333334,15.5,0.2,8.0,72,90.0,20.0
2023-03-04,52.074999999999996,74.84583333333333,799.7916666666666,21.420833333333334,99.29166666666667,1.625,1.3395833333333333,15.0,0.5,11.2,79,90.0,20.0
2023-03-05,43.775,62.90416666666667,596.4166666666666,14.470833333333333,98.5,2.0416666666666665,1.5291666666666668,15.8,0.4,13.4,72,85.0,17.0
2023-03-06,27.979166666666668,40.291666666666664,450.875,10.758333333333333,97.33333333333333,0.9583333333333334,1.8916666666666666,16.6,0.0,12.9,62,85.0,17.0
2023-03-07,27.27916666666667,39.145833333333336,432.625,10.891666666666666,99.0,0.375,1.8541666666666667,16.4,0.0,9.1,59,85.0,17.0
2023-03-08,39.18333333333333,56.15833333333333,495.5833333333333,11.570833333333333,104.0,0.25,0.7270833333333333,13.6,1.6,8.9,70,85.0,17.0
2023-03-09,34.925000000000004,50.0375,538.375,12.75,101.58333333333333,0.2916666666666667,1.7437500000000001,13.8,3.8,10.0,74,85.0,17.0
2023-03-10,31.795833333333334,45.604166666666664,620.4583333333334,21.554166666666664,88.20833333333333,0.3333333333333333,1.8291666666666666,16.0,0.0,7.1,58,85.0,17.0
2023-03-11,37.24583333333333,53.40833333333333,648.6666666666666,20.216666666666665,98.5,0.3333333333333333,1.6479166666666665,16.0,1.8,10.2,58,85.0,17.0
2023-03-12,44.199999999999996,63.30416666666667,406.5,5.295833333333333,122.75,0.4583333333333333,1.5791666666666666,16.8,0.0,8.7,57,64.0,20.0
2023-03-13,51.9125,74.35416666666667,458.75,5.683333333333334,124.125,0.5,1.1708333333333332,15.7,2.8,12.7,72,64.0,20.0
2023-03-14,47.54583333333333,68.21666666666667,428.5416666666667,4.9624999999999995,114.08333333333333,1.125,0.9458333333333333,14.7,6.1,8.2,77,64.0,20.0
2023-03-15,31.3,45.324999999999996,330.0416666666667,5.0874999999999995,105.41666666666667,2.0833333333333335,1.4916666666666665,14.9,2.8,11.1,68,64.0,20.0
2023-03-16,31.833333333333332,45.775,431.9583333333333,12.704166666666666,95.45833333333333,1.125,1.35625,15.6,0.0,11.6,65,64.0,20.0
2023-03-17,46.2875,66.53750000000001,550.0,14.637500000000001,105.875,1.2916666666666667,1.0604166666666666,15.3,4.0,10.7,74,64.0,20.0
2023-03-18,47.85833333333333,68.68333333333334,573.7916666666666,15.200000000000001,106.41666666666667,0.9583333333333334,1.0041666666666667,14.4,3.2,14.5,79,64.0,20.0
2023-03-19,38.63333333333333,55.47083333333333,472.7916666666667,8.454166666666667,119.25,0.5416666666666666,0.6749999999999999,14.1,12.5,8.3,82,73.0,26.0
2023-03-20,25.329166666666666,36.25,523.0833333333334,9.620833333333334,117.5,0.0,0.5520833333333334,13.5,10.9,11.2,86,73.0,26.0
2023-03-21,19.808333333333334,28.287499999999998,586.2916666666666,15.6625,97.875,0.0,1.0666666666666667,13.2,17.4,9.4,81,73.0,26.0
2023-03-22,19.766666666666666,28.337500000000002,550.25,15.262500000000001,95.41666666666667,0.2916666666666667,1.7354166666666666,13.5,0.2,11.5,78,73.0,26.0
2023-03-23,21.008333333333333,30.120833333333334,550.375,17.483333333333334,84.79166666666667,0.20833333333333334,1.8375000000000001,14.5,0.2,10.0,75,73.0,26.0
2023-03-24,25.77916666666667,36.97083333333333,564.5416666666666,18.183333333333334,90.83333333333333,0.375,1.53125,14.6,0.5,12.0,79,73.0,26.0
2023-03-25,22.383333333333336,32.5,450.75,14.133333333333333,95.20833333333333,1.5416666666666667,2.0229166666666667,15.6,0.0,15.3,73,73.0,26.0
2023-03-26,19.0125,28.133333333333336,362.0833333333333,11.6625,93.75,3.125,2.2312499999999997,17.2,0.0,12.7,54,73.0,17.0
2023-03-27,24.916666666666668,36.475,355.2083333333333,9.391666666666667,97.04166666666667,2.8333333333333335,1.8979166666666665,17.5,0.6,10.0,51,73.0,17.0
2023-03-28,24.974999999999998,36.329166666666666,278.1666666666667,4.7,112.5,2.4583333333333335,2.033333333333333,15.8,0.1,8.7,59,73.0,17.0
2023-03-29,27.191666666666666,39.045833333333334,277.7083333333333,4.229166666666667,120.33333333333333,1.0,2.0437499999999997,16.0,0.3,9.5,59,73.0,17.0
2023-03-30,31.754166666666666,45.487500000000004,300.2083333333333,4.075,128.0,0.625,1.9979166666666668,16.8,0.0,11.5,57,73.0,17.0
2023-03-31,42.541666666666664,61.00416666666666,469.4166666666667,8.191666666666666,119.16666666666667,0.5,0.75625,15.1,3.5,9.7,77,73.0,17.0
2023-04-01,29.025000000000002,42.324999999999996,350.2916666666667,7.4875,112.66666666666667,2.875,0.9625,13.6,6.7,10.3,84,73.0,17.0
2023-04-02,22.675,32.61666666666667,431.0416666666667,14.608333333333334,99.41666666666667,0.75,1.5104166666666667,12.9,8.4,13.1,86,64.0,15.0
2023-04-03,20.099999999999998,28.795833333333334,459.2083333333333,14.85,94.75,0.25,2.0041666666666664,14.6,0.8,11.4,80,64.0,15.0
2023-04-04,18.320833333333333,26.974999999999998,435.125,15.4625,96.04166666666667,2.1666666666666665,2.160416666666667,15.8,1.1,15.9,75,64.0,15.0
2023-04-05,17.079166666666666,25.974999999999998,413.7916666666667,15.191666666666668,97.20833333333333,4.875,2.4604166666666667,16.6,0.0,12.2,65,64.0,15.0
2023-04-06,16.508333333333333,24.004166666666666,406.3333333333333,14.362499999999999,100.125,1.4583333333333333,2.54375,17.8,0.0,12.8,56,64.0,15.0
2023-04-07,20.291666666666668,29.170833333333334,385.75,12.341666666666667,103.54166666666667,0.9166666666666666,2.4250000000000003,18.0,0.0,12.2,56,64.0,15.0
2023-04-08,27.320833333333336,39.2125,367.125,9.674999999999999,103.54166666666667,1.125,1.8875,18.2,0.0,12.4,59,64.0,15.0
2023-04-09,23.8875,34.38333333333333,312.7916666666667,7.645833333333333,114.45833333333333,1.125,2.283333333333333,19.8,0.0,16.3,47,62.0,15.0
2023-04-10,21.8625,31.525000000000002,293.7916666666667,5.904166666666666,119.33333333333333,1.3333333333333333,2.4208333333333334,20.1,0.1,13.0,41,62.0,15.0
2023-04-11,28.883333333333336,41.416666666666664,294.0416666666667,4.5375000000000005,128.33333333333334,0.875,2.2479166666666663,20.2,0.0,11.2,45,62.0,15.0
2023-04-12,31.229166666666668,44.729166666666664,306.8333333333333,4.433333333333334,132.33333333333334,0.7083333333333334,2.2875,20.0,0.0,12.7,51,62.0,15.0
2023-04-13,31.2625,44.84583333333333,302.3333333333333,4.458333333333333,132.625,0.8333333333333334,2.2354166666666666,20.9,0.0,14.8,52,62.0,15.0
2023-04-14,34.9125,50.074999999999996,327.3333333333333,4.770833333333333,133.83333333333334,0.9583333333333334,1.85625,21.7,0.0,13.7,50,62.0,15.0
2023-04-15,37.391666666666666,53.50833333333333,366.9583333333333,5.025,133.375,0.75,1.675,22.5,0.1,13.8,54,62.0,15.0
2023-04-16,30.608333333333334,43.82916666666667,318.1666666666667,4.783333333333333,128.75,0.75,2.2104166666666667,23.0,0.0,13.2,44,57.0,14.0
2023-04-17,28.429166666666664,40.699999999999996,321.625,5.679166666666667,125.0,0.75,2.372916666666667,22.8,0.0,13.8,40,57.0,14.0
2023-04-18,29.21666666666667,42.00416666666667,289.0,4.366666666666666,134.625,1.0416666666666667,2.3729166666666663,23.2,0.0,15.8,40,57.0,14.0
2023-04-19,28.758333333333336,41.479166666666664,284.2916666666667,4.2749999999999995,130.83333333333334,1.25,2.2125,23.4,0.0,14.5,37,57.0,14.0
2023-04-20,31.754166666666666,46.333333333333336,288.1666666666667,4.858333333333333,120.16666666666667,3.5,2.1041666666666665,22.2,0.0,20.4,42,57.0,14.0
2023-04-21,25.724999999999998,38.3375,245.25,4.508333333333334,108.75,6.25,1.675,19.7,0.3,15.1,52,57.0,14.0
2023-04-22,24.59583333333333,36.074999999999996,241.16666666666666,3.7458333333333336,121.08333333333333,3.8333333333333335,2.2895833333333333,19.9,0.0,12.8,45,57.0,14.0
2023-04-23,30.65416666666667,44.40833333333333,276.2916666666667,3.6208333333333336,131.5,3.4583333333333335,1.8395833333333333,19.8,1.1,12.6,45,49.0,16.0
2023-04-24,45.07916666666667,65.09166666666667,351.5416666666667,4.6125,132.33333333333334,3.125,0.8791666666666668,16.4,1.9,7.6,69,49.0,16.0
2023-04-25,32.8375,47.37916666666666,344.8333333333333,4.675,127.58333333333333,2.125,1.7479166666666668,16.6,2.0,12.3,69,49.0,16.0
2023-04-26,27.991666666666664,40.19166666666667,391.5,9.441666666666666,127.625,0.75,1.85625,18.5,0.0,11.3,62,49.0,16.0
2023-04-27,41.27916666666667,59.1625,533.375,16.575,123.25,1.0,1.4520833333333334,19.4,0.1,9.4,57,49.0,16.0
2023-04-28,42.016666666666666,60.35833333333333,557.6666666666666,16.7,123.29166666666667,1.4166666666666667,1.8625,19.8,0.2,12.9,56,49.0,16.0
2023-04-29,39.291666666666664,57.01666666666667,458.2916666666667,11.966666666666667,124.125,3.3333333333333335,1.4104166666666667,18.9,0.9,16.6,66,49.0,16.0
2023-04-30,54.6,78.91666666666667,493.9583333333333,10.512500000000001,120.79166666666667,3.7916666666666665,0.9874999999999999,17.4,2.6,10.5,79,45.0,14.0
2023-05-01,34.37916666666667,49.59166666666667,388.5833333333333,8.987499999999999,100.91666666666667,1.9583333333333333,0.8041666666666667,15.7,6.9,7.2,86,45.0,14.0
2023-05-02,35.40416666666667,51.11666666666667,431.7916666666667,14.370833333333332,94.54166666666667,2.0833333333333335,0.8354166666666667,15.8,6.6,7.2,85,45.0,14.0
2023-05-03,30.183333333333334,43.42083333333333,419.375,12.291666666666666,105.33333333333333,0.7916666666666666,1.4895833333333333,17.3,5.3,14.0,77,45.0,14.0
2023-05-04,24.40416666666667,35.041666666666664,332.0416666666667,8.025,113.66666666666667,0.5,1.0062499999999999,17.0,8.9,6.4,81,45.0,14.0
2023-05-05,25.233333333333334,36.112500000000004,366.7083333333333,9.533333333333333,107.33333333333333,0.375,2.2791666666666663,18.2,0.0,11.4,72,45.0,14.0
2023-05-06,18.525000000000002,26.5625,402.6666666666667,14.408333333333333,106.33333333333333,0.4166666666666667,2.5458333333333334,19.9,0.1,12.0,66,45.0,14.0
2023-05-07,21.020833333333332,30.479166666666668,459.1666666666667,18.037499999999998,105.04166666666667,1.7083333333333333,2.2979166666666666,20.3,1.9,10.1,64,49.0,15.0
2023-05-08,19.929166666666667,29.212500000000002,434.9166666666667,16.433333333333334,105.45833333333333,3.0,2.8083333333333336,21.3,0.0,14.5,54,49.0,15.0
2023-05-09,17.162499999999998,26.15833333333333,391.8333333333333,15.049999999999999,107.125,5.833333333333333,2.8354166666666667,22.0,0.0,17.4,44,49.0,15.0
2023-05-10,18.666666666666668,27.695833333333336,327.0,9.154166666666667,129.33333333333334,3.8333333333333335,2.7125,21.1,0.0,11.1,46,49.0,15.0
2023-05-11,22.458333333333332,32.670833333333334,280.8333333333333,4.1000000000000005,153.20833333333334,2.25,2.5479166666666666,21.0,0.0,13.8,39,49.0,15.0
2023-05-12,28.383333333333336,40.854166666666664,349.9166666666667,4.229166666666667,166.79166666666666,1.2083333333333333,2.402083333333333,21.4,0.1,12.0,44,49.0,15.0
2023-05-13,40.13333333333333,57.69166666666666,555.375,14.470833333333333,151.29166666666666,1.7083333333333333,2.0541666666666667,21.5,0.0,10.1,58,49.0,15.0
2023-05-14,47.074999999999996,68.00416666666666,520.9583333333334,9.6625,150.58333333333334,2.9166666666666665,1.5458333333333334,20.7,5.7,14.2,69,51.0,18.0
2023-05-15,41.375,60.4625,412.625,6.608333333333333,143.29166666666666,4.916666666666667,1.3020833333333333,19.3,1.9,10.8,76,51.0,18.0
2023-05-16,35.50833333333333,52.125,461.625,10.266666666666667,136.875,5.125,1.3729166666666668,18.9,7.8,10.2,80,51.0,18.0
2023-05-17,39.9125,57.9375,532.3333333333334,12.612499999999999,135.16666666666666,2.75,1.575,20.0,4.7,10.2,75,51.0,18.0
2023-05-18,39.37083333333333,58.01666666666667,585.2083333333334,14.541666666666666,127.95833333333333,5.875,1.3166666666666667,19.4,2.1,11.9,82,51.0,18.0
2023-05-19,29.15833333333333,43.7125,502.4166666666667,13.75,123.33333333333333,6.208333333333333,2.0395833333333333,20.0,0.7,13.7,77,51.0,18.0
2023-05-20,35.50833333333333,53.5,513.2083333333334,16.129166666666666,116.25,9.083333333333334,1.9604166666666665,19.8,5.2,8.0,74,51.0,18.0
2023-05-21,35.375,51.604166666666664,517.375,17.45,118.29166666666667,4.541666666666667,1.7562499999999999,20.5,1.6,11.8,70,44.0,21.0
2023-05-22,40.770833333333336,59.11666666666667,559.4166666666666,15.625,122.16666666666667,4.333333333333333,2.0187500000000003,21.4,1.3,11.9,73,44.0,21.0
2023-05-23,48.22083333333333,69.59166666666667,587.8333333333334,17.875,113.75,3.3333333333333335,1.0854166666666667,20.2,3.1,8.2,82,44.0,21.0
2023-05-24,29.224999999999998,42.324999999999996,507.8333333333333,11.783333333333333,119.25,2.5416666666666665,1.78125,20.3,6.1,11.6,83,44.0,21.0
2023-05-25,22.224999999999998,32.666666666666664,405.4166666666667,9.633333333333333,122.79166666666667,3.4166666666666665,1.7145833333333333,19.1,13.4,9.0,89,44.0,21.0
2023-05-26,24.133333333333336,36.045833333333334,385.0416666666667,11.933333333333332,106.70833333333333,5.125,1.1895833333333334,19.0,7.0,7.9,82,44.0,21.0
2023-05-27,24.650000000000002,36.56666666666667,363.8333333333333,9.387500000000001,112.54166666666667,4.583333333333333,2.0708333333333333,18.8,9.8,8.0,83,44.0,21.0
2023-05-28,27.175,39.87916666666667,473.0833333333333,18.3125,108.79166666666667,3.5833333333333335,2.1708333333333334,19.0,1.5,8.2,81,46.0,18.0
2023-05-29,30.491666666666664,44.63333333333333,581.2083333333334,22.0,106.91666666666667,3.4583333333333335,2.4291666666666667,20.8,0.4,9.1,78,46.0,18.0
2023-05-30,31.0125,45.291666666666664,556.9583333333334,20.05,108.29166666666667,3.3333333333333335,2.127083333333333,22.1,0.0,11.8,75,46.0,18.0
2023-05-31,23.09583333333333,34.22083333333333,423.5,13.079166666666666,109.41666666666667,3.9166666666666665,2.702083333333333,23.7,0.0,11.9,60,46.0,18.0
2023-06-01,22.554166666666664,34.11666666666667,356.2083333333333,12.270833333333334,108.45833333333333,6.583333333333333,2.44375,24.2,0.0,14.3,50,46.0,18.0
2023-06-02,21.587500000000002,32.266666666666666,398.25,15.516666666666666,106.08333333333333,5.208333333333333,2.68125,23.9,0.0,12.7,48,46.0,18.0
2023-06-03,22.354166666666668,33.704166666666666,488.625,21.370833333333334,104.75,6.041666666666667,2.24375,22.9,0.0,10.1,53,46.0,18.0
2023-06-04,21.233333333333334,30.941666666666666,494.6666666666667,19.925,114.25,2.625,2.6999999999999997,23.2,0.0,14.3,52,41.0,19.0
2023-06-05,26.28333333333333,37.958333333333336,485.3333333333333,17.025000000000002,127.625,1.9583333333333333,2.1333333333333333,22.9,0.0,13.1,57,41.0,19.0
2023-06-06,33.90833333333333,49.13333333333333,536.2916666666666,20.316666666666666,110.95833333333333,3.1666666666666665,1.5999999999999999,22.9,0.3,8.7,62,41.0,19.0
2023-06-07,29.412499999999998,42.770833333333336,489.2083333333333,18.633333333333333,110.54166666666667,2.9166666666666665,1.8979166666666665,23.7,1.4,7.6,60,41.0,19.0
2023-06-08,25.266666666666666,36.550000000000004,474.4166666666667,16.9375,115.79166666666667,1.7916666666666667,2.78125,23.9,0.5,12.2,60,41.0,19.0
2023-06-09,27.650000000000002,39.82083333333333,522.6666666666666,19.945833333333333,117.45833333333333,1.25,2.2083333333333335,24.8,0.0,10.6,58,41.0,19.0
2023-06-10,36.69166666666667,52.90833333333333,617.2916666666666,20.05,130.125,1.0,1.5583333333333333,24.1,0.9,11.2,66,41.0,19.0
2023-06-11,34.291666666666664,49.28333333333333,410.75,6.8,143.0,0.8333333333333334,1.5104166666666667,23.2,1.3,12.8,78,50.0,20.0
2023-06-12,38.175000000000004,55.07083333333333,377.9166666666667,5.291666666666667,145.375,1.625,1.8375000000000001,22.8,6.6,11.4,82,50.0,20.0
2023-06-13,34.40833333333333,49.52916666666667,398.8333333333333,7.641666666666667,137.125,1.0833333333333333,1.26875,22.4,5.8,11.0,83,50.0,20.0
2023-06-14,30.3875,44.362500000000004,376.7083333333333,8.7125,126.20833333333333,4.083333333333333,1.28125,21.2,35.9,9.7,89,50.0,20.0
2023-06-15,25.875,39.020833333333336,308.875,7.816666666666666,118.08333333333333,7.25,1.8687500000000001,22.2,29.4,9.0,86,50.0,20.0
2023-06-16,23.96666666666667,35.62083333333333,345.2083333333333,10.904166666666667,104.5,4.791666666666667,2.3041666666666667,22.7,2.6,8.1,83,50.0,20.0
2023-06-17,29.145833333333332,42.625,363.2916666666667,10.445833333333333,112.20833333333333,3.125,2.3583333333333334,23.3,5.4,10.9,82,50.0,20.0
2023-06-18,28.77916666666667,42.295833333333334,271.5416666666667,7.108333333333333,106.70833333333333,3.5416666666666665,1.9625000000000001,23.1,3.5,15.3,84,45.0,20.0
2023-06-19,26.854166666666668,40.55416666666667,354.5833333333333,12.941666666666668,90.95833333333333,6.5,1.9145833333333335,22.7,8.2,12.2,88,45.0,20.0
2023-06-20,25.370833333333334,37.233333333333334,335.2916666666667,10.775,96.125,3.375,2.4458333333333333,22.7,10.2,13.3,84,45.0,20.0
2023-06-21,22.020833333333332,32.03333333333334,341.4583333333333,10.629166666666666,94.08333333333333,1.4166666666666667,2.4166666666666665,23.5,3.4,13.0,83,45.0,20.0
2023-06-22,27.254166666666666,39.47083333333333,316.5,5.966666666666666,119.33333333333333,1.2916666666666667,2.15,24.0,6.3,10.8,84,45.0,20.0
2023-06-23,22.099999999999998,31.620833333333334,355.2083333333333,7.170833333333333,116.375,0.4583333333333333,1.64375,24.1,14.4,8.7,84,45.0,20.0
2023-06-24,15.424999999999999,22.09583333333333,330.125,8.491666666666667,104.0,0.08333333333333333,1.4270833333333333,23.5,32.4,8.3,87,45.0,20.0
2023-06-25,16.429166666666667,23.620833333333334,362.625,12.658333333333333,86.91666666666667,0.75,1.14375,23.2,26.3,8.1,88,45.0,19.0
2023-06-26,18.054166666666667,25.9875,356.9583333333333,13.991666666666667,80.54166666666667,0.9583333333333334,1.1083333333333334,22.8,13.5,7.6,86,45.0,19.0
2023-06-27,13.8375,19.754166666666666,338.2083333333333,10.708333333333334,74.58333333333333,0.125,1.5104166666666667,22.7,37.7,7.2,87,45.0,19.0
2023-06-28,6.733333333333333,9.5875,266.375,6.5375000000000005,68.58333333333333,0.0,1.3104166666666666,22.6,26.2,7.6,87,45.0,19.0
2023-06-29,6.670833333333333,9.454166666666667,249.375,5.4875,70.29166666666667,0.0,1.1333333333333333,22.6,19.2,10.2,87,45.0,19.0
2023-06-30,6.175,8.766666666666667,298.9166666666667,6.083333333333333,78.75,0.0,0.5,21.8,26.3,9.8,93,45.0,19.0
2023-07-01,7.1125,10.125,329.0,7.579166666666667,72.625,0.0,0.44375000000000003,22.0,32.3,10.0,91,45.0,19.0
2023-07-02,13.920833333333334,19.820833333333333,340.875,8.620833333333334,79.5,0.0,1.0541666666666667,22.9,14.5,6.0,89,46.0,16.0
2023-07-03,12.233333333333334,17.383333333333333,348.9166666666667,7.966666666666666,78.41666666666667,0.0,1.1916666666666667,22.9,22.2,6.4,89,46.0,16.0
2023-07-04,17.379166666666666,25.275000000000002,310.0,6.6875,94.58333333333333,1.625,1.0291666666666666,22.6,29.6,4.7,90,46.0,16.0
2023-07-05,16.708333333333332,23.7625,363.375,9.333333333333334,78.29166666666667,0.125,0.7374999999999999,22.0,9.7,6.9,90,46.0,16.0
2023-07-06,16.175,23.09583333333333,324.6666666666667,8.683333333333334,72.20833333333333,0.20833333333333334,1.1083333333333332,22.6,16.1,5.6,87,46.0,16.0
2023-07-07,7.320833333333333,10.466666666666667,284.5,8.233333333333333,57.041666666666664,0.0,0.93125,23.1,27.2,6.4,89,46.0,16.0
2023-07-08,6.9875,10.079166666666667,267.9583333333333,6.933333333333334,62.208333333333336,0.0,1.7374999999999998,23.3,15.2,7.3,87,46.0,16.0
2023-07-09,7.866666666666667,11.254166666666668,274.2083333333333,7.045833333333333,65.41666666666667,0.0,1.4000000000000001,23.5,9.1,7.5,87,39.0,13.0
2023-07-10,17.395833333333332,24.854166666666668,321.1666666666667,8.091666666666667,80.70833333333333,0.0,1.04375,23.4,13.9,5.4,89,39.0,13.0
2023-07-11,29.383333333333336,42.12916666666667,389.0,8.3125,97.0,0.375,1.875,23.5,3.5,7.6,87,39.0,13.0
2023-07-12,18.120833333333334,25.795833333333334,337.7083333333333,6.483333333333333,92.83333333333333,0.625,0.7312500000000001,22.9,24.5,5.6,91,39.0,13.0
2023-07-13,15.200000000000001,21.599999999999998,309.3333333333333,6.341666666666666,86.25,0.041666666666666664,1.05,22.6,17.9,6.0,91,39.0,13.0
2023-07-14,17.095833333333335,24.370833333333334,313.5,6.495833333333334,91.29166666666667,0.0,1.4291666666666665,23.0,22.1,5.3,89,39.0,13.0
2023-07-15,15.104166666666666,21.46666666666667,347.2083333333333,8.291666666666666,77.54166666666667,0.0,1.4083333333333332,23.1,33.3,6.4,89,39.0,13.0
2023-07-16,12.908333333333333,18.254166666666666,375.625,11.408333333333333,71.625,0.0,1.4020833333333333,22.6,34.6,8.7,92,45.0,15.0
2023-07-17,17.058333333333334,24.21666666666667,405.7916666666667,12.65,73.125,0.125,1.6937499999999999,23.0,33.7,7.2,90,45.0,15.0
2023-07-18,17.983333333333334,25.150000000000002,408.375,12.670833333333334,74.625,0.0,1.7645833333333334,22.3,20.3,5.3,92,45.0,15.0
2023-07-19,19.558333333333334,27.625,523.5833333333334,14.979166666666666,81.125,0.4166666666666667,2.53125,23.2,10.7,7.1,86,45.0,15.0
2023-07-20,26.233333333333334,37.37083333333333,541.6666666666666,13.975,93.45833333333333,0.375,2.0541666666666667,24.1,4.0,6.9,83,45.0,15.0
2023-07-21,22.474999999999998,32.125,426.625,9.670833333333333,92.08333333333333,0.625,2.152083333333333,23.6,38.9,5.2,86,45.0,15.0
2023-07-22,17.941666666666666,25.52916666666667,404.6666666666667,10.016666666666666,84.25,0.25,2.2270833333333333,23.4,22.4,5.7,86,45.0,15.0
2023-07-23,14.708333333333334,20.933333333333334,389.7083333333333,10.5,75.70833333333333,0.16666666666666666,1.60625,22.7,34.9,8.2,89,50.0,14.0
